# lookup table for sensor positions, for sector centered on +x axis
# columns: module number, x position, y position
221 136.813730 -53.946823
222 131.617103 57.033379
223 131.617103 52.173172
224 131.617103 47.253210
225 131.617103 42.279127
226 131.617103 37.256621
227 131.617103 32.191443
228 131.617103 27.089395
229 131.617103 21.956321
230 131.617103 16.798099
231 131.617103 11.620638
232 131.617103 6.429868
233 131.617103 1.231733
234 131.617103 -3.967813
235 131.617103 -9.162814
236 131.617103 -14.347321
237 131.617103 -19.515395
238 131.617103 -24.661118
239 131.617103 -29.778595
240 131.617103 -34.861966
241 131.617103 -39.905408
242 131.617103 -44.903145
243 131.617103 -49.849453
244 131.617103 -54.738667
245 126.429536 55.467344
246 126.429536 50.588731
247 126.429536 45.651908
248 126.429536 40.662556
249 126.429536 35.626414
250 126.429536 30.549280
251 126.429536 25.436993
252 126.429536 20.295437
253 126.429536 15.130528
254 126.429536 9.948209
255 126.429536 4.754443
256 126.429536 -0.444794
257 126.429536 -5.643519
258 126.429536 -10.835750
259 126.429536 -16.015513
260 126.429536 -21.176848
261 126.429536 -26.313815
262 126.429536 -31.420504
263 126.429536 -36.491039
264 126.429536 -41.519585
265 126.429536 -46.500357
266 126.429536 -51.427622
